-6.898481540163816650e-01,-1.533554361635739882e+00,7.757898539319086906e-01,-3.424134491152215909e-01,-1.412757132824103978e-01,-2.106655237046413665e-01,1.164342034081220945e+00,-1.217899445118585389e+00,-8.539108352571438132e-02,-4.147908317404849082e-02,7.256272162418543337e-01,-2.300411136436572232e-02,3.000000000000000000e+00
-4.045348985453264268e-01,1.040285824969851558e-01,2.070091859597553263e+00,2.523624603759622165e-01,1.441047513215416132e+00,1.257386102486140578e+00,-8.668057211469970547e-01,7.620090775445993447e-01,4.143995635133147504e-01,-2.136843367064534538e-01,-5.646753417202702297e-01,1.536002504198334506e+00,2.000000000000000000e+00
-6.752953803956842638e-01,2.103537539395004874e+00,3.771774088331118491e-01,-2.653075204820859109e-02,2.636611104743324593e-02,3.584685897042664410e-02,-2.452449734150246446e-02,-7.973471197543934019e-02,-3.413233074532615041e-01,-7.178746021527515619e-03,3.001900486444351035e+00,-3.165991575143116670e-03,1.000000000000000000e+00
-1.072309408485442539e+00,-6.181135298367525926e-03,-1.182466514586791639e+00,4.754911944746994731e-03,-6.407779842219296640e-01,4.553213630417503044e-01,-2.370210173661591382e-02,7.187508463835807770e-01,-3.425380995131288575e-01,3.912850156752131769e-02,-8.268962623642064566e-03,-2.230034028935197823e-02,1.000000000000000000e+00
-1.596025603653772995e+00,-2.548188467548088698e-01,5.400292615974374044e+00,2.724625841944011140e-01,5.081664461361688756e-02,-3.057824465743754772e-01,1.151655702671471548e+00,-1.150703092854845760e-01,-6.068374979842772188e-01,-1.251654341656581459e-01,-2.547575420576026622e-02,2.446273596559733476e-01,2.000000000000000000e+00
-1.117017032511799790e-01,7.941492903821575355e-01,8.005017444880179189e-01,5.418304528542176868e-02,7.569008467486024738e-01,4.163980062112668246e-01,-3.733441988708396725e-04,-4.994988945037135419e-01,-4.133276949556646818e-01,-2.999528789219374492e-01,4.080232396838976983e-01,-3.924614624747515754e-03,1.000000000000000000e+00
2.588659245985849289e-01,5.498356960349111144e-01,7.515351780852123076e-01,-4.033601819844751524e-01,-8.947035109678573572e-02,2.069859261316123078e+00,1.284164007130329799e-01,7.417769888736497341e-01,-4.891713554353379623e-01,2.185857154447110151e+00,-6.976918095313543455e-01,-1.126544390166992926e+00,2.000000000000000000e+00
1.496270588226538578e+00,7.179570779394968127e-01,-4.051046349744922281e-01,1.329823636680797228e-01,-6.516141682724760908e-01,-3.589230675923186231e-01,-2.443631576254382248e-03,-1.054005048176646531e+00,2.734856018805226219e-01,-5.289692329201332865e-02,-1.529419042720763899e+00,-3.468656791456587590e-02,1.000000000000000000e+00
1.086678415614993898e-01,-1.437007041780482997e+00,1.800142538512553847e-01,-1.228286200512245102e-01,-1.408059481503613597e+00,-4.641290624234861162e-01,3.455732742984746631e-03,-8.627768647710208905e-01,-8.530665330208786479e-02,-7.100196913851217206e-02,-1.548729764015445376e+00,-6.608938931932380190e-03,1.000000000000000000e+00
-3.609994006365683239e-01,-4.345959712721807477e-01,1.515093065746860423e+00,6.870055570891141217e-02,-5.050892987921953292e-01,5.578185848636930677e-01,-2.060526732700016309e-02,3.430475570704393240e-01,-2.140490878837146560e-02,-2.049057135338646640e-01,1.220937603794993942e+00,3.628626968905271366e-02,1.000000000000000000e+00
7.219967117661577616e-01,3.018109307081821013e-01,3.486188579580898339e-01,-9.507467609792502605e-02,-2.293670117854215360e-03,5.763541955387949667e-01,-2.112852371036082477e+00,5.221676903390571889e-01,-3.317256976299744198e-02,2.370515987023261162e-02,8.347138311450442716e-01,-6.723330604960442436e-01,3.000000000000000000e+00
-1.529394520098753096e+00,-7.475782220501705488e-01,1.128249500198291511e+00,-2.921540477925403927e-03,1.453635747283589241e+00,-1.061194095590181907e-01,-1.161317801962722177e-02,-2.871549019923729240e-01,9.117332230626007394e-01,-1.594679384658274912e-02,-9.996744985300799469e-01,1.313749130417221633e-02,1.000000000000000000e+00
2.331301166341635256e-01,-1.267937477716736705e+00,4.899175906468038466e-01,-7.925496782758560677e-02,-9.061169241676639285e-02,9.763337415410391351e-01,5.655215655617429338e-01,3.988684236199314670e-01,7.478163236349196635e-03,5.731974344653701509e-02,-5.449955683346240365e-01,-5.662458406242203424e-01,3.000000000000000000e+00
3.971702925487025082e-01,-7.179025691594865810e-01,-2.264890334787345250e+00,-5.805756867755509365e-01,-4.399471157375313135e-01,6.182280686986217910e-01,-2.565206419107052493e+00,7.755345613393384296e-02,6.097582501962744983e-01,-2.065547322417402132e+00,7.247718068117574575e-01,-1.830837130120385459e-01,2.000000000000000000e+00
5.002245527502692246e-01,1.439932429946389099e-02,-6.605108577293945515e-01,-3.687666497153346268e-01,1.022407925434621993e-02,-2.085874855366892100e-01,1.666735251005083684e-01,-8.510826084271807535e-01,8.238173049586720031e-01,-9.710673166963452729e-01,1.175101239354125887e-01,1.147749212633152466e-01,2.000000000000000000e+00
-1.343862817389717357e+00,-8.011034565421186748e-01,-6.826844387330632813e-01,3.276792197163801990e-01,2.420423819211233174e-01,-1.555920313740658312e+00,6.602898738379072707e-01,-7.164202933393770678e-01,-5.288314020308525487e-01,-9.866758471173184830e-01,8.782009848834834709e-02,-9.324471032092011002e-01,2.000000000000000000e+00
-4.461018997670181285e+00,-1.526888033612928686e-01,-4.142422602477395799e-01,-2.721275333300313473e-02,7.875087114054782900e-01,7.404388819361991912e-03,1.333871679522801064e-02,1.458755323503064361e+00,-8.384051732936775858e-02,-4.375111708244692199e-01,1.154368979660979067e-01,1.151528267577317044e-03,1.000000000000000000e+00
2.717445219873163009e-01,-2.877123498501398924e+00,-2.380067601178222914e-01,-1.815410541643560638e-01,2.740025436039288803e-02,1.961663543335721294e-01,-8.578272997073079775e-01,2.787500271782406447e+00,8.172699349289472837e-01,1.438134117733781414e-01,-3.716394561599024593e-01,7.029686524829429350e-01,3.000000000000000000e+00
8.122196355589161865e-01,-5.371070223950289435e-01,4.891466822093996636e-01,9.901077172628974798e-02,1.077242674009179224e-01,-5.321888332104733887e-01,-3.052134097429512818e-02,-1.006065679583954875e+00,3.985783081273853723e-01,-1.489177430091485343e-01,1.194373009547600450e-01,-4.914204041191401993e-03,1.000000000000000000e+00
-6.823327097961862098e-02,-2.351341013484686548e-01,2.372639289590088713e-02,2.407714606817326075e-01,4.740147714419497005e-01,1.816261069525209118e-02,-3.236921378653023762e-02,7.564849196475551540e-01,-8.741233674530196618e-01,2.130861243959975559e-01,-4.642448252279526844e-01,1.212498888180701603e-02,1.000000000000000000e+00
5.316063718304422370e-01,-2.153399800968753275e-01,-4.978296879540285991e-01,-2.954657175263070701e-01,-7.392490010058856698e-02,-1.496671150060513711e-01,1.615906193058859852e+00,-2.262888997782440459e+00,-4.121289427084486312e-01,-4.004693900105181503e-02,-6.983370077461736880e-01,-5.716100746332719584e-01,3.000000000000000000e+00
-3.970458620445220799e-01,3.187280060408465010e-01,2.142458797468117515e-01,1.699506944611982318e-02,2.763035572047801633e-02,9.197107509115822754e-01,2.319297179395740927e-01,-7.274908373414752383e-01,-3.360066708020911230e-01,1.031904221103495563e-02,-2.022984659382023320e+00,-2.987339271562688969e-01,3.000000000000000000e+00
4.186351013282028077e-01,-1.979142429927806868e+00,7.596931861488825932e-01,-1.167554576052750454e-01,-4.965596370869685729e-03,7.333683450906263168e-01,4.871407450598904121e-01,-1.566567888382165208e+00,-9.609637549514061794e-01,-4.188722095338693469e-02,1.893726223324475821e+00,5.999815722689301190e-01,3.000000000000000000e+00
-4.680877317917862823e-02,4.762120858160662218e-01,2.432939624890440022e-01,3.612094477386397495e-02,-1.980893229348527296e+00,-5.906566719858953596e-02,3.737597751891777627e-03,1.944991763689392361e-01,-3.741029699949460774e-01,1.542860781932964553e-01,7.170275102218246488e-01,2.597135292661395967e-03,1.000000000000000000e+00
3.946108328847303115e-01,-3.161994965695718918e+00,5.754963395101462265e-01,-2.055234305421597268e-02,-7.561784923051469154e-02,4.807844236445341091e-01,-6.392437572309238591e-01,-2.731557237192687726e+00,-8.727407699274869479e-02,-2.624786501761908891e-02,-5.793595758466311141e-01,8.226420508601405002e-02,3.000000000000000000e+00
-1.565975549260092414e+00,1.056616244936023491e-01,1.471657790064748506e+00,-4.023176057541654194e-01,-7.797564843017963376e-01,-1.007039030959506531e+00,7.399742119060793710e-01,4.322487017696968054e-02,7.200198897421792310e-01,-9.455845095089924213e-01,-3.631742395967985648e-01,4.361409773353007169e-01,2.000000000000000000e+00
-1.779504541575211096e+00,-2.020082095932422384e+00,-1.046332616443509389e+00,1.072590655784637186e-02,-1.925652416732707373e+00,2.874558922088332191e-01,-2.145893268838373826e-04,2.374705431279558188e-01,7.967241661255451968e-01,-1.911832502293179387e-02,2.700898922279782788e+00,1.466688860249668221e-03,1.000000000000000000e+00
-4.858551189624046515e-03,-1.364592653621965690e+00,2.950489167146835498e-02,1.518624966315387237e-01,-1.033881467182928171e+00,5.069796022923348661e-02,1.819156672970919514e-02,4.966078589507161301e-01,-1.643504722934697737e-01,-1.736401139382237058e-01,-1.856548682641397496e+00,-2.102354879433364094e-03,1.000000000000000000e+00
-1.535381722681862904e+00,9.593694390838695130e-01,6.613014422520190339e-01,-1.998375914582797008e-01,9.232465393433141321e-01,-8.776959200232668790e-02,-2.676809021663410088e-02,6.651235921579853327e-01,-2.713640313106906871e-02,1.976332218042131314e-02,2.674072379865202395e-02,9.400332321384936851e-03,1.000000000000000000e+00
1.147629848322110763e-01,1.615825373798201348e+00,3.088755133178174364e-02,-7.599989662775219826e-03,4.072540948363412988e-02,5.771147628512564021e-01,-1.153113988539479218e+00,-2.351934503833776002e+00,4.571708429770824367e-01,3.726413386226332634e-03,-9.271787034550810214e-02,-8.316428002159302890e-01,3.000000000000000000e+00
2.341712262610054829e+00,-1.480190252400843433e-03,3.189182698728474374e-01,8.138394111818366694e-01,-2.579148335550591753e-01,1.446129905077441880e+00,1.686687388987324843e+00,-3.827812217325619604e-01,5.348246780466177075e-01,7.614984117567834554e-01,-1.364699969368588228e-01,4.551563055114464795e-01,2.000000000000000000e+00
-7.523228360080744803e-01,-1.254396646681600058e-01,1.965092711188866081e-01,-4.220876251800893125e-02,7.352555523017925143e-01,9.341071173810996942e-02,5.743618312810916740e-03,-1.968183186560362175e-01,3.020481887823877054e-01,-6.396368810357035140e-02,-2.458606637792845606e-01,7.960666302661257090e-03,1.000000000000000000e+00
-6.104409072474613340e-02,-1.305883451082012758e-01,-4.044250631163552323e-01,1.564493067653200398e-01,-1.029198701525945586e-01,2.149267860926531437e+00,2.336633737588150739e-01,-5.544934547153773652e-01,-2.753440912207441027e-01,-4.615395698760759585e-02,-7.231985639267863863e-01,-2.061728313483669472e-01,3.000000000000000000e+00
-5.983874169160638967e-01,6.232007669183484699e-01,-6.870180696581261737e-01,-2.180662256729456669e-02,1.335171482057369019e+00,1.876230868569185029e-01,-3.659728994982916483e-02,2.948898609386604863e-01,1.255218869758206290e+00,-4.935823649683628023e-02,-3.053499431163485323e+00,-2.756012648176683205e-02,1.000000000000000000e+00
1.631623700651303022e+00,-1.413912763454440835e+00,7.149483013152534427e-01,8.302063306812555721e-02,-1.915235851384007038e-01,1.503200916636999174e-01,-4.761920897367653838e-02,9.704396930745862182e-02,5.574738542664156027e-01,-1.809461477111664884e-01,-2.452754523578521695e-01,1.239410550698969229e-02,1.000000000000000000e+00
