-7.466292104137438601e-01,-7.342841157409252251e-01,-2.286794273325051918e+00,1.543928897024822167e-01,-9.102402969483659234e+00,-6.693044661416329422e-02,6.250776652997657168e-01,6.090248417286225208e-02,1.262472752753575900e-01,-1.446756063981717633e+00,-2.509468552344344516e+00,5.795319841152021256e-01,8.589370688360589146e-01,-4.176952304038065167e-01,3.124211595527617846e-01,1.000000000000000000e+00
5.504218543453299750e-01,9.599156088296241229e-01,1.759905021135351966e+00,2.697220588434313671e-01,1.162335771820182018e+01,-9.689011338404081297e-02,-1.456256955478645032e-01,-2.933086885485083894e-01,-4.091072836432755322e-01,-1.765653920888312856e+00,-1.525483768029286313e+00,-4.582601348122104096e-02,2.765911374106382829e-03,-1.165279134989728460e+00,-1.327636759206503481e+00,1.000000000000000000e+00
-1.284061215281485230e-02,-4.586540046417023064e-02,6.021296704883730699e-01,-2.984678684696363771e+00,-2.260176849517857578e-01,2.261165093990054942e+00,6.697313961019382145e-01,6.054880199066059107e-03,-4.924011987173687044e-01,1.403387827549759548e+00,-4.001660948329297668e-03,-3.880832929695841038e-01,7.503865344010092475e-02,2.005130617523335351e-02,5.923280964668580645e-02,5.000000000000000000e+00
-7.649420293305507768e-01,6.757281732958629952e-03,-3.744510487385349085e-01,8.413565038654853556e-02,1.293383453673617716e-03,-1.254405602151843213e-01,-9.245780962562526462e-01,-5.894842503477104589e-01,-3.910509135556086147e-01,-4.498316107478276260e-01,6.141630371074572992e+00,-1.318468279623524475e-01,2.259924852084842062e+00,-4.428285270367514070e-01,-2.791302245874521137e+00,4.000000000000000000e+00
-5.422515124918493232e-03,4.158680266137560477e-01,9.207540425729670436e-03,-4.049384937189975942e-01,-2.250241952433587878e-01,5.760959719068463603e-01,-1.350910227908660666e+00,-1.279987485864196639e+00,-2.641831426926306126e+00,1.942179130276918547e-02,2.101658922994223411e-01,7.791605884381109792e-01,2.810301615972036204e-01,-4.281261582015554595e-02,2.121415171707801556e-02,6.000000000000000000e+00
-5.692997838053081433e-02,-1.666493464333398178e+00,1.455025916106947426e+00,-3.111042888625050740e-01,1.065509360260658900e+00,-1.738700490827678635e+00,-7.917113290824554506e-01,7.834805286979838745e-02,-9.067242750235720017e-01,7.186243834267613817e-01,-8.348569951166052300e-03,2.470289281921125735e+00,-2.882755078030991291e-01,-1.310947656897568647e+00,-1.494908870449096761e-01,5.000000000000000000e+00
-4.825010536885793400e+00,-9.522783155444196623e-01,3.144737899382433532e+00,1.542922590776921066e+00,-1.351143325119294358e+00,3.557784465690103093e-01,6.242650115455591897e-03,-9.796506310583500410e-01,-3.768486669436870162e-01,2.360572427904977566e+00,1.877743595352779460e+00,5.679567539051070035e+00,-1.181552122953184909e-02,-8.417797583542504514e-01,-5.356370240085044365e+00,3.000000000000000000e+00
1.802819775229250299e+00,-1.142093238846738079e-01,8.211483946117011934e-01,2.465696054646097837e-03,7.498600540652729414e-03,3.859179039153361884e-02,-2.145410590518868066e+00,2.994103660449586868e-01,-4.849721881113683852e-01,3.215391483624998048e-01,4.150756096584073518e+00,-2.202228724182410738e-02,3.628745413325248914e-01,6.657718412053156287e-01,-1.866755191235084377e+00,4.000000000000000000e+00
1.233351760137083898e-02,4.283876025012124389e-01,-6.053485209522858623e-01,-1.118966580533814703e+00,1.617394615597690599e+00,-2.230611587630567938e-01,9.371309957921888922e-02,-5.317345192813018429e+00,1.559502415488839056e+00,2.462463763984807041e+00,-1.516416250172201163e+00,1.193585582971503412e+00,-2.793853807802194389e+00,-5.960494375153075897e-01,1.400903116673199778e+00,2.000000000000000000e+00
-3.186298677379534539e+00,9.440172956208221500e-01,3.110878296006071242e+00,4.971917937944745902e-01,-3.039203249237392601e+00,-2.690065856237702866e-03,4.791719891816152710e-02,-1.551590865702285327e-01,6.573438071397962323e-01,2.681034165046253914e+00,4.669281450808381861e-01,6.392994985186598811e+00,9.394341965377631110e-02,-3.464044257744144373e-01,-9.422861695058319942e-01,3.000000000000000000e+00
-1.237329612293934344e+00,-2.556749199064753952e-01,3.069725297045792889e+00,-8.135312908223156780e-01,-3.013761210094058285e+00,5.704406330057975455e-02,-7.573620556153387584e-01,1.666398786284899181e-01,-1.259158157753409446e+00,-2.155381948355023169e+00,-4.221743445402963424e+00,8.674802130877407036e-01,8.600113854768489663e-01,8.222777904967411011e-01,6.630967970357445895e-02,1.000000000000000000e+00
-2.665419784310384035e-03,-1.208425615237641138e+00,-1.014076253397749872e+00,-3.201515441900970593e+00,1.030770591348000087e+00,9.975562341822133972e-01,2.515329748529997023e+00,1.383470503221059973e-02,-3.517159699757674840e-01,-1.415567229999766141e+00,4.959272014613211495e-03,7.221672735727578951e-01,-8.983618156953553091e-02,-9.112476685086973172e-01,-4.157879396183787450e-04,5.000000000000000000e+00
6.218167052440437548e-01,-4.755464318358448850e-02,-2.891527726794007602e-01,-6.412894478893318984e-02,2.466939521958234037e-03,1.343653670249684295e-01,2.645416752648791725e+00,-4.199860409001466288e-01,-3.359436444290237467e-01,2.801135306779927725e-01,-3.571849352106346714e-02,5.441200383830969295e-02,6.258105403801047517e-01,-6.500092387168946440e-01,3.603367648759560726e+00,4.000000000000000000e+00
5.223572237251883355e-02,2.379025646279727013e+00,-2.448825084950248865e+00,-1.339837682067841040e+00,2.028935419164869192e+00,3.248607543389177010e+00,-4.392529487847049552e+00,9.828291835608972057e-03,-9.394174353082821449e-01,4.143629613911444132e+00,-3.146173767876813288e-03,9.803489164913320453e-01,2.159665849196626131e-01,-1.609074756432476716e-01,6.961726311113725085e-02,5.000000000000000000e+00
-1.047139108795537565e-03,-1.769271311944584202e+00,-8.748841341046351139e-03,-8.398280350233940927e-01,3.392277783598875551e+00,-1.016488405489876623e+00,-3.741081733066966564e-01,-1.334843458166519836e+00,-2.053853617810674770e+00,-5.862401093788510015e-02,-1.691050286285072229e-02,1.011632653706127538e+00,-2.928640697159278217e-01,-3.142594397857724486e-02,2.169895682330380896e-02,6.000000000000000000e+00
-6.202424581184615149e-02,1.032051834194176010e+00,3.476167995090028162e-01,-8.634635007330115908e-01,-1.164491322051865119e+00,-9.655056964651187457e-02,5.106725176326895599e-02,-5.376212623162656135e-01,-3.277847707451713610e+00,-3.111076690661322086e+00,-4.226711495664478235e+00,-6.025739383039229180e-01,1.674760649526032763e+00,-8.841855783443471895e-01,5.788647239712091386e-01,2.000000000000000000e+00
6.356545869518993863e-02,-9.793815192727642893e-01,-6.994257521354956264e-01,1.423597845330164979e+00,4.331623479975426072e+00,-4.002014754210565073e+00,3.849856987622420679e+00,-2.688290678343602941e-02,-5.115725266197690857e+00,8.363395188275767334e-01,-6.980934618328308097e-03,1.781474599146405380e-01,-2.000545867428193403e-01,-1.088457581958905684e-01,-3.228009548853303951e-03,5.000000000000000000e+00
-3.360643829417975237e+00,-3.022616865389460630e-02,5.169340221331764074e-01,-1.393885970003142238e-01,-2.829465158766427714e-03,-3.168519359874092389e-01,-1.327498366970034205e+00,3.975123241839963462e-01,-5.264157649238423997e-02,6.794326454913115487e-01,-1.297750422075396148e+00,2.275509640254409771e-02,-1.017602305626187364e+00,-1.676785421710800028e+00,-9.395707128484931392e-01,4.000000000000000000e+00
2.177029950719838070e+00,-8.071878240597161330e-03,-6.544779949789822915e-01,1.018473502294441613e-01,-6.156894055741921057e-03,-1.285211358670379223e-01,1.877807554799618694e+00,3.742219763757227979e-01,1.538212130100109765e-01,-8.539032037473938130e-01,2.397767346522508891e+00,-1.086628602530388676e-01,1.445496585480652740e+00,-1.723308650272799225e+00,-4.079165859823068452e+00,4.000000000000000000e+00
-4.933231126635001296e+00,-9.279789621000310573e-01,-5.739182447412779275e+00,3.175425544702350944e+00,-4.353294421846586881e-01,3.020820314151813624e-01,-3.633470305928212379e-02,1.772240121135633950e-01,-5.390823960050656893e-01,-1.831074326622340376e+00,-1.101521585103856671e+00,-6.397603741445999637e-01,1.448544420881954231e-01,1.417688369437684948e+00,-2.815222727492135757e+00,3.000000000000000000e+00
5.181979408007840737e-01,-1.417864405063816169e-01,-1.803882217419461531e+00,-9.967650056491242916e-01,-2.794036394736768347e+00,1.061443326492955280e-01,2.811996293199470545e-02,-3.850221702826077397e-02,1.712472418615763325e-01,1.041505997944184969e+00,-1.280218874893538361e+00,-7.498131903264113163e+00,-7.438799736337871060e-01,-2.552068493665545779e-01,-2.291987123694370632e-01,1.000000000000000000e+00
-1.669188985369179368e-01,-1.284694972063066092e-02,4.395430793960711235e-01,-3.228044941518780631e-01,-1.262998019117139936e+00,-3.449796728430403747e-01,-2.539661312908271795e-01,1.544877697746251499e+00,7.398789765590442213e-01,-2.694444937779738591e+00,8.555943826425675525e+00,-1.303937582190944466e+00,2.464427653972052212e+00,-6.053213667490965344e-01,2.456755793934325194e+00,2.000000000000000000e+00
-1.130565002240335216e-02,-8.172124031077557804e-01,-5.418042340973732579e-02,-9.856956462510904071e-01,8.031358020006965637e-01,2.009327702567593299e+00,-2.823649332527295996e+00,1.106326641250666640e-02,2.665612654099505541e+00,2.203797693794495305e-01,2.385745379303872912e-03,6.812288367960999125e-01,1.156486274303364092e-01,-1.229162245244946661e+00,1.561073715424195485e-01,5.000000000000000000e+00
2.926160902964776434e-02,-1.098189017378367272e+00,-1.341645401078610966e+00,-4.234298425009516365e+00,1.807150002525129917e+00,-1.207571607645245987e-01,-1.762392041655239938e-01,2.495740875457611807e+00,1.468831272865162685e+00,1.115056900059236078e+00,5.629417087237122530e+00,-3.769945660598742476e-01,-2.821503389081706281e+00,2.500777258293910066e+00,-2.793407176508982293e+00,2.000000000000000000e+00
3.065461254512906811e-02,-8.868167073433101955e-01,-5.987008765925499500e-03,2.272115012468597928e-01,-1.035218342131152491e+00,1.123797100983287889e+00,-1.962093073765869500e+00,-1.109962646050016488e+00,-1.641052669387678797e+00,-4.030689947098480691e-02,-2.539986775963715693e-01,-8.162397388226334816e-02,-3.174169032656673495e-01,2.295668492308542558e-02,-1.342908162945136985e-01,6.000000000000000000e+00
